ID;Scope;Kategorie;Spezifikation 1;Spezifikation 2;Spezifikation 3;Zusatzname;Kommentar;Eingang;Ausgang;Quelle;Faktor;Monatliche Eingaben;Wert-Jan (monatlich);Wert Feb (monatlich);Wert Mar (monatlich);Wert Apr (monatlich);Wert May (monatlich);Wert Jun (monatlich);Wert Jul (monatlich);Wert Aug (monatlich);Wert Sep (monatlich);Wert Oct (monatlich);Wert Nov (monatlich);Wert Dec (monatlich);Überliegende Berechnung (ID);Projekt
tiqwju6yblppf9c;1;Technische Gase;Xenon;;;;;kg;kg;EEW 2023;149,58;0;0;0;0;0;0;0;0;0;0;0;0;0;;
d8xazng6fr52am8;3;Holz, Papier und Pappe;Zeitungspapier;;;;;kg;kg;ProBas;1,267;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ujodkk9vvmrbcnt;3;Holz, Papier und Pappe;Zellstoff; Sulfatzellstoff;;;;kg;kg;EEW 2023;0,35;0;0;0;0;0;0;0;0;0;0;0;0;0;;
pulfp6j9so4nj7m;3;Holz, Papier und Pappe;Zellstoff; Sulfitzellstoff;;;;kg;kg;EEW 2023;1,09;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4gvpt0qflol7ra7;3;Mineralien und Baustoffe;Zement;;;;;kg;kg;Gemis 5.1;0,93;0;0;0;0;0;0;0;0;0;0;0;0;0;;
603p4g3lg2jzomq;3;Mineralien und Baustoffe;Zement;;;;;kg;kg;EEW 2023;0,79;0;0;0;0;0;0;0;0;0;0;0;0;0;;
0ghwl3gcawpiz6c;3;Mineralien und Baustoffe;Zement-Klinkerbrenner;;;;;kg;kg;Gemis 5.1;0,896;0;0;0;0;0;0;0;0;0;0;0;0;0;;
cqacn3rhc2uexeu;3;Mineralien und Baustoffe;Zementklinker;;;;;kg;kg;EEW 2023;0,94;0;0;0;0;0;0;0;0;0;0;0;0;0;;
q4v10668du4l2x3;3;Mineralien und Baustoffe;Ziegel für Mauerwerk;;;;;kg;kg;Gemis 5.1;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;;
n2jlj7znmjry1m8;3;Metalle;Zink;;;Zn;;kg;kg;Gemis 5.1;4,441;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3zg0wta2mvatw8y;3;Metalle;Zink;;;Zn;;kg;kg;EEW 2023;2,72;0;0;0;0;0;0;0;0;0;0;0;0;0;;
lr5rqrvovi6buwc;3;Metalle;Zinkerze;;;;;kg;kg;EEW 2023;0,51;0;0;0;0;0;0;0;0;0;0;0;0;0;;
aut7ezf61uxnblr;3;Metalle;Zinkit;;;;;kg;kg;EEW 2023;0,51;0;0;0;0;0;0;0;0;0;0;0;0;0;;
910mf2edwlq8dhf;3;Metalle;Zinksulfid;;;;;kg;kg;EEW 2023;0,51;0;0;0;0;0;0;0;0;0;0;0;0;0;;
w7ii6crzs5og1pe;3;Metalle;Zinn;;;Sn;;kg;kg;EEW 2023;10,15;0;0;0;0;0;0;0;0;0;0;0;0;0;;
w3yeigllchy9avp;3;Metalle;Zinnbronze;;;;;kg;kg;EEW 2023;7,03;0;0;0;0;0;0;0;0;0;0;0;0;0;;
9iw27zhwy0b73zk;3;Chemische Grundstoffe und Produkte;Zucker;;;;;kg;kg;EEW 2023;0,55;0;0;0;0;0;0;0;0;0;0;0;0;0;;
rixs8qq797h3k1y;3;Mineralien und Baustoffe;α-Quarz;;;;;kg;kg;EEW 2023;0,24;0;0;0;0;0;0;0;0;0;0;0;0;0;;
